"lncRNAs","Genes","Counts","listTotal","popHits","popTotal","foldEnrichment","hyperPValue","miRNAs","cor","corPValue","regSim","sppc"
"ENSG00000234456","ENSG00000065320","2","2","15","277","18.4666666666667","0.00274682153508084","hsa-miR-374b-5p,hsa-miR-374a-5p",0.442310801652403,4.96771272019792e-20,0.528186117242005,-0.00190272562403251
"ENSG00000234456","ENSG00000198121","2","2","4","277","69.25","0.000156961230576048","hsa-miR-374b-5p,hsa-miR-374a-5p",0.449186182160034,1.14401242933499e-20,0.485398851797284,-0.00408786110466786
"ENSG00000234456","ENSG00000156218","2","2","10","277","27.7","0.00117720922932036","hsa-miR-374b-5p,hsa-miR-374a-5p",0.704650334180332,6.85889331065694e-59,0.77278630275707,-0.000208936116538605
"ENSG00000234456","ENSG00000162407","2","2","35","277","7.91428571428571","0.0155653220321247","hsa-miR-374b-5p,hsa-miR-374a-5p",0.551422417656244,4.51370447575591e-32,0.669067874677853,-0.00026948004614713
"ENSG00000234456","ENSG00000113580","2","2","50","277","5.54","0.0320462512426097","hsa-miR-374b-5p,hsa-miR-374a-5p",0.804962905309741,1.80130048209148e-88,0.561152933854014,-0.00889289265220711
"ENSG00000234456","ENSG00000164176","2","2","5","277","55.4","0.000261602050960079","hsa-miR-374b-5p,hsa-miR-374a-5p",0.802541488568429,1.4596656589521e-87,0.601223123142038,-0.00653714185094573
"ENSG00000234456","ENSG00000066468","2","2","12","277","23.0833333333333","0.00172657353633652","hsa-miR-374b-5p,hsa-miR-374a-5p",0.122361156409223,0.00836275807334062,0.554967940594396,0.00639247986581257
"ENSG00000234456","ENSG00000130449","2","2","45","277","6.15555555555556","0.0258986030450479","hsa-miR-374b-5p,hsa-miR-374a-5p",0.191518697626941,8.29923269567484e-05,0.769874168045361,0.00359588748764605
"ENSG00000234456","ENSG00000220205","2","2","15","277","18.4666666666667","0.00274682153508084","hsa-miR-374b-5p,hsa-miR-374a-5p",0.192744325273949,7.51999163782014e-05,0.729281152686463,0.00353797349524412
"ENSG00000234456","ENSG00000065534","2","2","20","277","13.85","0.00497043896824151","hsa-miR-374b-5p,hsa-miR-374a-5p",0.785233616319775,2.04497521447656e-81,0.704903471857543,-0.00216824833901319
"ENSG00000234456","ENSG00000122707","2","2","53","277","5.22641509433962","0.036048762622299","hsa-miR-374b-5p,hsa-miR-374a-5p",0.719392283275639,2.05534174188489e-62,0.996509040895524,0.000631835528501823
"ENSG00000234456","ENSG00000143995","2","2","20","277","13.85","0.00497043896824151","hsa-miR-374b-5p,hsa-miR-374a-5p",0.799494124067184,1.94988921071361e-86,0.700503633267858,-0.00246332429273416
"ENSG00000234456","ENSG00000106299","2","2","62","277","4.46774193548387","0.049468947836551","hsa-miR-374b-5p,hsa-miR-374a-5p",0.186699054455261,0.000121581786011821,0.922126635945232,0.00237924622550895
"ENSG00000234456","ENSG00000169554","2","2","48","277","5.77083333333333","0.029508711348297","hsa-miR-374b-5p,hsa-miR-374a-5p",0.876403718805429,6.03540743352377e-123,0.700823268577835,-0.00343757517674609
"ENSG00000234456","ENSG00000113448","2","2","50","277","5.54","0.0320462512426097","hsa-miR-374b-5p,hsa-miR-374a-5p",0.418192426155379,6.63604042343522e-18,0.751679074566208,0.00173587887278953
"ENSG00000234456","ENSG00000071967","2","2","32","277","8.65625","0.0129754617276199","hsa-miR-374b-5p,hsa-miR-374a-5p",0.765218470444011,5.54626155688604e-75,0.590624825691955,-0.00621154578954108
"ENSG00000234456","ENSG00000109436","2","2","31","277","8.93548387096774","0.0121644953696437","hsa-miR-374b-5p,hsa-miR-374a-5p",0.419825298316504,4.82287128619058e-18,0.760903816204336,0.00171808172245305
