"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000129993","CBFA2T3","protein_coding",-2.13061730668218,1.80486232727733,-11.0259481088197,4.56436854531975e-25,3.84829753007562e-24,45.8603088048225
"ENSG00000088356","PDRG1","protein_coding",1.29673626272263,5.10410085840127,11.0192253374991,4.83814717207933e-25,4.07217588782282e-24,45.7269225486296
"ENSG00000188906","LRRK2","protein_coding",-2.0946723889493,1.00887149566183,-11.0133039883308,5.0927771337709e-25,4.28163032766604e-24,45.8365571271593
"ENSG00000074527","NTN4","protein_coding",-1.31312684313099,3.79360442708037,-11.0073335592295,5.36300622935819e-25,4.50115958842283e-24,45.5621823018998
"ENSG00000135540","NHSL1","protein_coding",-1.07675799500369,5.69183542019863,-11.0054874991141,5.4494118819724e-25,4.57109127982994e-24,45.5047189846445
"ENSG00000159685","CHCHD6","protein_coding",1.16482482163974,3.90668332057961,10.9996455853999,5.73207037354952e-25,4.80004220772604e-24,45.6988685304111
"ENSG00000134321","RSAD2","protein_coding",-1.92734654319708,2.83612732067091,-10.9940157592471,6.01824775073192e-25,5.03399933190454e-24,45.4883515185612
"ENSG00000167555","ZNF528","protein_coding",-1.88294905635867,1.26375286541692,-10.9887174634919,6.30053202294147e-25,5.26417619188492e-24,45.6220990758922
"ENSG00000124212","PTGIS","protein_coding",-2.34595203158857,2.19641657380545,-10.9854081100513,6.48348813925095e-25,5.41093813062937e-24,45.4474041155932
"ENSG00000117298","ECE1","protein_coding",-1.08957728238059,7.18716565114362,-10.9841581284612,6.55395886119156e-25,5.46667294544633e-24,45.3479465793714
"ENSG00000137825","ITPKA","protein_coding",-1.79097552617581,3.5316929021567,-10.9776660768466,6.932397728694e-25,5.77907756663118e-24,45.3105142577892
"ENSG00000120280","CXorf21","protein_coding",-1.79218795058755,-0.0989452429748623,-10.9759654952293,7.03506970975684e-25,5.86137173906778e-24,45.6442717402607
"ENSG00000139132","FGD4","protein_coding",-1.01325456900558,4.52884678729532,-10.9753023642463,7.07551446201479e-25,5.89175704247097e-24,45.2597591620133
"ENSG00000112773","FAM46A","protein_coding",-1.31701201918357,4.54685796159614,-10.9735709607244,7.18220685748246e-25,5.97388720772194e-24,45.2410301948988
"ENSG00000158055","GRHL3","protein_coding",3.32301521394929,1.5450145339076,10.9731602489906,7.20774951678806e-25,5.9917702376799e-24,45.7093217683517
"ENSG00000235173","HGH1","protein_coding",1.21726511374988,5.57431921851702,10.9722817634523,7.26268718171698e-25,6.03405546005656e-24,45.2716584639973
"ENSG00000167880","EVPL","protein_coding",1.63330821189299,6.69810428185064,10.9681737861035,7.52516313651652e-25,6.23814138755301e-24,45.1947759968947
"ENSG00000156052","GNAQ","protein_coding",-1.13182725893074,5.9114407364541,-10.9659843281574,7.66888772668254e-25,6.34663617447731e-24,45.1681114104474
"ENSG00000126453","BCL2L12","protein_coding",1.11559779379254,4.62227766813983,10.9654970932739,7.70124113866071e-25,6.36985469627394e-24,45.3075268769779
"ENSG00000075275","CELSR1","protein_coding",2.3755000986919,4.95254092498727,10.9602848379707,8.05595178070774e-25,6.65581478782888e-24,45.3584843013536
"ENSG00000184730","APOBR","protein_coding",-2.11405257802688,5.27103031494929,-10.9592981469977,8.12490521080415e-25,6.70904429161778e-24,45.1177026294336
"ENSG00000163577","EIF5A2","protein_coding",1.41320436593437,3.13744950310952,10.9576514884997,8.24128864406322e-25,6.80135747674304e-24,45.4367587819977
"ENSG00000117791","MARC2","protein_coding",-1.29438586475857,3.35456289299856,-10.9551901585778,8.41834914815098e-25,6.94361552998853e-24,45.1487996392925
"ENSG00000168393","DTYMK","protein_coding",1.04706872533708,5.46021755339569,10.955073647902,8.42682368219039e-25,6.94673974512937e-24,45.1215753877406
"ENSG00000163531","NFASC","protein_coding",-1.64925197091555,3.19773119043547,-10.9516638361557,8.67863198465507e-25,7.15034370631226e-24,45.1105727849001
"ENSG00000102349","KLF8","protein_coding",-1.53465978133127,0.614271513199185,-10.9512278913147,8.71136040210701e-25,7.17332132666834e-24,45.3934337904208
"ENSG00000121413","ZSCAN18","protein_coding",-1.86249048614476,2.46698833870766,-10.9468512595569,9.04681122309572e-25,7.4454101026499e-24,45.11962245483
"ENSG00000185345","PRKN","protein_coding",-1.71423727774632,0.457164886549565,-10.9403517921161,9.56880493094621e-25,7.857552725013e-24,45.3035572857038
"ENSG00000103710","RASL12","protein_coding",-1.39375720045563,2.46513016115568,-10.9340380410156,1.01045306053601e-24,8.2837031323367e-24,45.0505651779315
"ENSG00000185532","PRKG1","protein_coding",-1.44756210546066,2.6939048782831,-10.931828099329,1.02990059573826e-24,8.43846690438499e-24,44.9957528101676
"ENSG00000109743","BST1","protein_coding",-1.56516473622005,1.84565762210906,-10.9300274351717,1.04602125084657e-24,8.56108612923685e-24,45.0826761637903
"ENSG00000161996","WDR90","protein_coding",1.46072804072367,5.42110096318879,10.9279752702784,1.0646995511235e-24,8.70914831498483e-24,44.9268186244642
"ENSG00000138685","FGF2","protein_coding",-1.88099814917877,1.2188625064252,-10.9266243106041,1.07717626598646e-24,8.80634672611762e-24,45.0872566112871
"ENSG00000165807","PPP1R36","protein_coding",-1.63620996090851,1.53061815477766,-10.9192200410311,1.14818438333882e-24,9.37652282636253e-24,45.0219385912746
"ENSG00000146374","RSPO3","protein_coding",-2.32878996814119,0.750703761723872,-10.906760304525,1.27833022434918e-24,1.04335961372817e-23,44.938188592774
"ENSG00000166780","C16orf45","protein_coding",-1.39012878057938,2.51059826391762,-10.9061250131775,1.28534553587736e-24,1.04850806454454e-23,44.8050496762466
"ENSG00000145703","IQGAP2","protein_coding",-2.03972262434955,5.12709625994717,-10.9006591776422,1.34730602179548e-24,1.09844718674656e-23,44.6141049787413
"ENSG00000134769","DTNA","protein_coding",-2.23493746923584,1.15867890438183,-10.8979084113266,1.37960277699515e-24,1.12292544539386e-23,44.8165054759236
"ENSG00000105246","EBI3","protein_coding",-1.74126056422478,0.357341166907446,-10.8962818401757,1.39906125260087e-24,1.13751431080911e-23,44.9392334551098
"ENSG00000144161","ZC3H8","protein_coding",1.07965096263378,3.7656352305208,10.8953236656993,1.41065122559312e-24,1.14630879746388e-23,44.8054654558685
"ENSG00000166025","AMOTL1","protein_coding",-1.81981779282436,3.40885732994606,-10.892278561697,1.44812188646007e-24,1.1754689266764e-23,44.5809472247606
"ENSG00000135052","GOLM1","protein_coding",-1.34741340822314,8.0512994443554,-10.8906538398839,1.46851754499976e-24,1.19072029824871e-23,44.5805912769485
"ENSG00000196388","INCA1","protein_coding",-1.00569621893463,1.14650896351724,-10.8904214847797,1.47145761969916e-24,1.19245187748393e-23,44.8669246339292
"ENSG00000250565","ATP6V1E2","protein_coding",1.18281974628196,2.20668378181838,10.8903465874996,1.47240656909327e-24,1.19256886159019e-23,44.9171934446803
"ENSG00000181631","P2RY13","protein_coding",-2.0085804800413,0.729978892096043,-10.8824008358085,1.57661361304547e-24,1.27627345562861e-23,44.7652205801552
"ENSG00000188368","PRR19","protein_coding",1.40599800589858,0.310932708089852,10.8790673433655,1.62248523467115e-24,1.31197360328946e-23,44.9058159758851
"ENSG00000104081","BMF","protein_coding",-1.27323110011131,3.92277695298784,-10.8764751287507,1.65907117542341e-24,1.34009552927116e-23,44.4351314708463
"ENSG00000137628","DDX60","protein_coding",-1.68486562168839,4.81798738177945,-10.8759508609309,1.66656968291655e-24,1.34541916340899e-23,44.4004884802486
"ENSG00000063438","AHRR","protein_coding",-1.60406058473988,0.480450954508389,-10.8635623489411,1.85390260614235e-24,1.49583802004583e-23,44.6583990628349
"ENSG00000143256","PFDN2","protein_coding",1.02118936588309,5.54306091769414,10.8556261250586,1.98476217960648e-24,1.59534409035397e-23,44.2635562890023
"ENSG00000123179","EBPL","protein_coding",1.08277063882295,5.46343465186384,10.8530502596882,2.02917820188872e-24,1.63016148012979e-23,44.2503995589917
"ENSG00000104549","SQLE","protein_coding",1.76354549986003,6.24901759625491,10.848219946772,2.11514844460213e-24,1.69830608049257e-23,44.1954796861062
"ENSG00000178802","MPI","protein_coding",-1.0153918629104,5.09077876747913,-10.8429170411496,2.21370384010736e-24,1.77359558476061e-23,44.1160596018869
"ENSG00000170390","DCLK2","protein_coding",-1.50050037477787,1.2277898738428,-10.839435767397,2.28087237000837e-24,1.82642302907964e-23,44.3849576859084
"ENSG00000172238","ATOH1","protein_coding",-3.18961096022668,2.64311030365314,-10.8383266306629,2.30269492846918e-24,1.84190740581598e-23,44.1335098153268
"ENSG00000141682","PMAIP1","protein_coding",1.88902868749389,3.40974597075792,10.8372386020251,2.32430381420855e-24,1.85818938156414e-23,44.42247336284
"ENSG00000140104","C14orf79","protein_coding",1.22554667184404,3.26780638649836,10.8363782330587,2.34153386465552e-24,1.87095498339214e-23,44.3797374350494
"ENSG00000099953","MMP11","protein_coding",3.69508073729927,5.91191158194413,10.8348906753787,2.37162426561892e-24,1.89295718174495e-23,44.3160676263314
"ENSG00000166866","MYO1A","protein_coding",-2.1574806192997,6.08305903484843,-10.8236406417548,2.61198701853463e-24,2.08032625409566e-23,43.9734157117437
"ENSG00000180198","RCC1","protein_coding",1.02787598810731,6.32250165012512,10.8210909239497,2.66974388118801e-24,2.12518495203913e-23,43.9331512980265
"ENSG00000105383","CD33","protein_coding",-1.73345289216286,0.352370045323943,-10.8168828116622,2.76785643953024e-24,2.19974091939502e-23,44.2633534701805
"ENSG00000163406","SLC15A2","protein_coding",-1.20085918589075,1.33383753364984,-10.8062931592071,3.03090166442033e-24,2.40750399089164e-23,44.1201911584093
"ENSG00000204472","AIF1","protein_coding",-1.44053563793283,3.0916545198026,-10.8030394872971,3.11660579793576e-24,2.47292993238779e-23,43.8649511545662
"ENSG00000169026","MFSD7","protein_coding",-1.4818878063414,1.55515931683525,-10.796567905416,3.2942972795442e-24,2.60973138842353e-23,43.9922864100402
"ENSG00000156469","MTERF3","protein_coding",1.13176338643999,4.1941343543535,10.7916883199081,3.43490338414542e-24,2.71966548930574e-23,43.8737191365364
"ENSG00000101335","MYL9","protein_coding",-2.48816162704033,7.05161616800407,-10.7914731640472,3.44123860458828e-24,2.72322683380712e-23,43.7351522878375
"ENSG00000074410","CA12","protein_coding",-2.67194512362328,6.55202050165106,-10.7857802468667,3.61315045169962e-24,2.85621951973823e-23,43.6775723174432
"ENSG00000106397","PLOD3","protein_coding",1.1608504199752,7.57343503269776,10.7840985742398,3.66554695804138e-24,2.89609472345892e-23,43.610398274737
"ENSG00000139874","SSTR1","protein_coding",-2.04490829181678,2.28683319986041,-10.7809128791886,3.76688399131075e-24,2.9729901234935e-23,43.7177745322387
"ENSG00000108242","CYP2C18","protein_coding",-2.43625298855344,0.739964587938989,-10.7769407219661,3.89714708667053e-24,3.07416253957587e-23,43.8309542455194
"ENSG00000131711","MAP1B","protein_coding",-1.62342924470163,3.24916845724331,-10.7766484657032,3.90690631303638e-24,3.08022156233113e-23,43.6131206924559
"ENSG00000197208","SLC22A4","protein_coding",-1.39243897494132,1.24541511605017,-10.7757038169543,3.93861713892491e-24,3.10357167640324e-23,43.8585781954737
"ENSG00000173557","C2orf70","protein_coding",3.16474521034886,1.68906571783316,10.7717646186448,4.07363271609007e-24,3.20825632932449e-23,43.9997117516411
"ENSG00000184163","C1QTNF12","protein_coding",-1.89243308579848,1.54859453463253,-10.7655827717358,4.29484653058142e-24,3.38068057760371e-23,43.6967202129842
"ENSG00000128591","FLNC","protein_coding",-2.64676186714167,4.76458388889987,-10.7619838172191,4.42908992476447e-24,3.4844995151199e-23,43.4399519466195
"ENSG00000164611","PTTG1","protein_coding",1.27957886014469,5.19719704520678,10.7600514316982,4.50288156389163e-24,3.54067429920434e-23,43.5005143747503
"ENSG00000162909","CAPN2","protein_coding",-1.22582294924078,7.83694109958927,-10.7567072260135,4.63348459294778e-24,3.6395076119063e-23,43.430372162288
"ENSG00000134531","EMP1","protein_coding",-1.82032214878056,6.63055065762105,-10.7559522951941,4.6634843045378e-24,3.66113158696289e-23,43.4040724987569
"ENSG00000204370","SDHD","protein_coding",-1.17247526014483,6.21351455666496,-10.7544800831904,4.7225440227142e-24,3.70553454233298e-23,43.3688455292396
"ENSG00000185332","TMEM105","protein_coding",2.8071690328598,0.445851071193193,10.7540469267331,4.74006177568573e-24,3.71731193858275e-23,43.8568941526499
"ENSG00000162614","NEXN","protein_coding",-1.89777548431148,2.50321940102063,-10.7537948762739,4.750284932231e-24,3.7233592419634e-23,43.4624898668694
"ENSG00000143476","DTL","protein_coding",1.27406045529977,4.36821786325723,10.7470161263739,5.03360398785689e-24,3.9433445194511e-23,43.4922693572907
"ENSG00000164463","CREBRF","protein_coding",-1.0235733445762,3.85736848806126,-10.7350080463778,5.57731669325569e-24,4.35777480376573e-23,43.2423098398341
"ENSG00000058668","ATP2B4","protein_coding",-1.62244287572922,5.61440138317179,-10.7344240607062,5.60519853050077e-24,4.37725250890845e-23,43.1978681986149
"ENSG00000171433","GLOD5","protein_coding",-1.54359821864699,0.681753225600415,-10.7341525918088,5.61820667696138e-24,4.38510054586212e-23,43.5491770623751
"ENSG00000137672","TRPC6","protein_coding",-1.54353811694703,0.190256142275789,-10.7297607310768,5.83287206982292e-24,4.55025420099554e-23,43.5452261480215
"ENSG00000169247","SH3TC2","protein_coding",3.12809279971092,2.89536821858403,10.7263994832195,6.00265270916648e-24,4.68023768833591e-23,43.5785887696525
"ENSG00000103064","SLC7A6","protein_coding",1.22605148808312,4.35366583360499,10.7182497126377,6.43497431873812e-24,5.0067815932985e-23,43.2404618422923
"ENSG00000104894","CD37","protein_coding",-1.72496349492639,2.9302896831961,-10.7149482908568,6.61878751800115e-24,5.14439793349832e-23,43.117684703536
"ENSG00000120915","EPHX2","protein_coding",-1.70343915930358,5.34154489287297,-10.7134184163378,6.70572652992338e-24,5.2092389217256e-23,43.0182405856702
"ENSG00000103148","NPRL3","protein_coding",1.0298692143291,5.61244750526563,10.7131653873533,6.7202145219404e-24,5.21775901750658e-23,43.050324995661
"ENSG00000169851","PCDH7","protein_coding",-1.78185695372429,2.68693852416337,-10.7122603176044,6.7722923303834e-24,5.25544067648915e-23,43.1080203169798
"ENSG00000175329","ISX","protein_coding",-3.04879642421724,3.81860621879443,-10.7073479140169,7.06202815718801e-24,5.47454923356908e-23,42.9861079088164
"ENSG00000146263","MMS22L","protein_coding",1.15498187356752,3.84296571198046,10.7005131483929,7.48574637221724e-24,5.79998602869859e-23,43.1521129641405
"ENSG00000049130","KITLG","protein_coding",-1.42084895711418,4.47224331031189,-10.6954517129591,7.81572317743384e-24,6.05248949508486e-23,42.8726991746142
"ENSG00000152078","TMEM56","protein_coding",-1.85501155124402,4.39681366433674,-10.6900145067819,8.18631626884735e-24,6.33616604370002e-23,42.8265534592041
"ENSG00000103241","FOXF1","protein_coding",-1.48285749559893,3.7827709563871,-10.6892716741895,8.23828444008995e-24,6.37306116758942e-23,42.8467332571278
"ENSG00000166265","CYYR1","protein_coding",-1.18642113621667,2.31480921306271,-10.6868653035282,8.40889465133973e-24,6.49826050689038e-23,42.9889800393204
"ENSG00000079102","RUNX1T1","protein_coding",-1.72299969831195,1.11441018642695,-10.6830875760101,8.68384292454759e-24,6.70723917809507e-23,43.0517175975879
"ENSG00000134317","GRHL1","protein_coding",2.10446768743026,2.10107005470949,10.6829801024868,8.69179432949521e-24,6.70988414332177e-23,43.2095406501051
"ENSG00000119711","ALDH6A1","protein_coding",-1.14636138810719,4.61608732015684,-10.6776229227887,9.09744988059815e-24,7.0120853941875e-23,42.7215932387826
"ENSG00000103222","ABCC1","protein_coding",1.03452148767527,6.31513457660487,10.6776719230395,9.09365554714161e-24,7.0120853941875e-23,42.7172718734186
"ENSG00000144395","CCDC150","protein_coding",1.83555051117677,1.07320298420981,10.6758788971357,9.23352792224257e-24,7.11327187440121e-23,43.1800686337674
"ENSG00000013810","TACC3","protein_coding",1.06749701496837,5.92789827245643,10.6641262106923,1.02047901564547e-23,7.84113010362732e-23,42.618934832653
"ENSG00000175084","DES","protein_coding",-4.74765047110499,5.16987860360065,-10.663721728102,1.02399659601071e-23,7.86408163008849e-23,42.6645941097363
"ENSG00000106571","GLI3","protein_coding",-1.91677951548757,1.48084774511224,-10.6626823606696,1.03309080840299e-23,7.92571012533597e-23,42.8167752863716
"ENSG00000082512","TRAF5","protein_coding",1.39578434366845,5.61208687420836,10.659132310286,1.06476239735968e-23,8.16446365942327e-23,42.6146146544269
"ENSG00000117385","P3H1","protein_coding",1.06297679787536,4.58992220247646,10.6588917724772,1.06694291674561e-23,8.17695341882285e-23,42.6962950589404
"ENSG00000091986","CCDC80","protein_coding",-2.45051537329836,4.69542893068369,-10.6584985712402,1.07051691814813e-23,8.20010426914295e-23,42.5617839365536
"ENSG00000134955","SLC37A2","protein_coding",-1.98682411225171,2.70894860434562,-10.6582744097348,1.0725597554788e-23,8.21150862381547e-23,42.6424289276735
"ENSG00000086991","NOX4","protein_coding",2.94250051755576,0.286543885329652,10.657790855978,1.0769796976812e-23,8.23683853407157e-23,43.0490294201873
"ENSG00000107338","SHB","protein_coding",1.07764112976357,4.40632073037269,10.653426725174,1.11769801546506e-23,8.54384733637088e-23,42.6769057007684
"ENSG00000111077","TNS2","protein_coding",-1.23512939732321,4.90053944071473,-10.6527394371004,1.12424853494672e-23,8.58949061081461e-23,42.5054403004429
"ENSG00000124942","AHNAK","protein_coding",-1.77327624391626,8.63361219644007,-10.6509740287843,1.14124996374066e-23,8.70592226585901e-23,42.5771657128937
"ENSG00000005238","FAM214B","protein_coding",-1.02970027080523,4.38194533963081,-10.6449136515315,1.20158073204799e-23,9.16143498478153e-23,42.4558245923051
"ENSG00000235098","ANKRD65","protein_coding",-1.82324930735424,0.239525122076655,-10.6423818523886,1.22771363937958e-23,9.35587226883502e-23,42.7909681210223
"ENSG00000075240","GRAMD4","protein_coding",-1.03038118043777,5.9110106358905,-10.6410046914871,1.24216488356512e-23,9.45627524612335e-23,42.4033250893453
"ENSG00000173068","BNC2","protein_coding",-1.88533421580026,1.57541466533443,-10.639588523504,1.25720174247207e-23,9.5658337920539e-23,42.6096181274204
"ENSG00000103175","WFDC1","protein_coding",-1.46329946611243,2.98231878682244,-10.6394148215791,1.25905851779321e-23,9.57504635748125e-23,42.4888080188485
