"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000273066","AL355987.4","long_non_coding",1.42518142820634,1.64268863088955,6.0184341412009,3.77321401401852e-09,9.84969674459010e-09,10.1062414195285
"ENSG00000254815","AP006284.1","long_non_coding",1.40323956862356,0.14397735259941,6.00629422159269,4.04315093441364e-09,1.05173013601051e-08,10.1583250648327
"ENSG00000222033","LINC01124","long_non_coding",1.89748809202163,0.718417186601732,5.97095750756507,4.94075642908601e-09,1.27692923787119e-08,9.95387986289576
"ENSG00000239467","AC007405.3","long_non_coding",1.52691372004289,0.41990879844972,5.94331695583948,5.77586451274353e-09,1.48422093980383e-08,9.79904576151623
"ENSG00000230061","TRPM2-AS","long_non_coding",2.9504264629099,1.06547457283218,5.91598949802043,6.73635773602183e-09,1.72030141907849e-08,9.6775642760375
"ENSG00000270069","MIR222HG","long_non_coding",1.10468972277129,1.21243811047759,5.89685398703427,7.49997250958307e-09,1.90840502209511e-08,9.4494528324471
"ENSG00000238142","BX284668.5","long_non_coding",-1.16446496598579,0.641655334200997,-5.80604444404876,1.24370506606308e-08,3.10392262825171e-08,8.82958972840333
"ENSG00000278709","NKILA","long_non_coding",1.36657440785444,1.027366826915,5.79230822988385,1.34185468694812e-08,3.34212236093849e-08,8.9215672651132
"ENSG00000272168","CASC15","long_non_coding",1.18613480107766,1.10229683498166,5.63513840569176,3.16717040832831e-08,7.6505540730512e-08,8.0693831885095
"ENSG00000272405","AL365181.3","long_non_coding",1.08332940346956,4.75303501020895,5.62094154466825,3.41942337358741e-08,8.2290458261589e-08,7.50685551642112
"ENSG00000234949","AC104667.2","long_non_coding",1.11009806417106,-0.0799032695572043,5.59092645776967,4.01877024534714e-08,9.60745364137667e-08,7.93358144802174
"ENSG00000235280","MCF2L-AS1","long_non_coding",1.25860015172823,1.91190093630036,5.57705261887989,4.32923686322013e-08,1.03114171278561e-07,7.70483074971102
"ENSG00000225329","LHFPL3-AS2","long_non_coding",-1.63171569184596,1.01388824775474,-5.53470996161925,5.42804494295964e-08,1.28153045786154e-07,7.31381817189006
"ENSG00000230082","PRRT3-AS1","long_non_coding",1.08157016265157,0.839451792662508,5.49680199079215,6.63853344524154e-08,1.55616547090574e-07,7.37378029241394
"ENSG00000249007","AL691482.3","long_non_coding",1.23953517258661,1.67514243821901,5.48557544343808,7.04483434322311e-08,1.64801980169276e-07,7.2532105134856
"ENSG00000236017","ASMTL-AS1","long_non_coding",1.17316706198024,1.0848885171542,5.40403778963858,1.08132742267275e-07,2.48834576290258e-07,6.88634621853632
"ENSG00000248663","LINC00992","long_non_coding",-1.2268391800701,0.657369054587736,-5.35542120753037,1.39261287163222e-07,3.17412086472901e-07,6.48730015280834
"ENSG00000264112","AC015813.1","long_non_coding",1.00051652136363,3.22909599117274,5.30899917732344,1.77005928704807e-07,4.00494668983178e-07,6.14257139835065
"ENSG00000233559","LINC00513","long_non_coding",1.42397373838183,0.725324770714435,5.30676387608607,1.79054192411191e-07,4.05058186800775e-07,6.45015344157984
"ENSG00000272141","AL390719.2","long_non_coding",1.09980529846481,3.34840659246327,5.28797014926663,1.97209161061091e-07,4.44500332306492e-07,6.04746589970787
"ENSG00000254369","HOXA-AS3","long_non_coding",-1.14182262985017,0.556206951348088,-5.21661290779257,2.83836954403043e-07,6.32351020315933e-07,5.81765185838742
"ENSG00000224739","AC016735.1","long_non_coding",1.22874853115654,-0.0633058890855032,5.13515949570701,4.27989821189188e-07,9.40638364422618e-07,5.6576942612551
"ENSG00000274922","AL139384.1","long_non_coding",1.06024129928872,0.434447835798073,5.03573858966247,7.0148258323007e-07,1.51498977832378e-06,5.13484502066446
"ENSG00000226812","AL117382.1","long_non_coding",1.464139092996,2.48852809099587,5.00038709355804,8.34613628524015e-07,1.78999322847387e-06,4.79263549055808
"ENSG00000198788","MUC2","long_non_coding",-2.75766654869794,7.67439638429863,-4.97785437124729,9.31880159709276e-07,1.9868135395873e-06,4.26234615803485
"ENSG00000254290","AC124067.4","long_non_coding",1.22665032184377,4.00474518914504,4.89953990985444,1.36259200269922e-06,2.8696133367445e-06,4.08137982594081
"ENSG00000247516","MIR4458HG","long_non_coding",-1.01825108377684,1.76698493143551,-4.83785622729425,1.83151449303014e-06,3.81649203088609e-06,3.87115910251592
"ENSG00000251562","MALAT1","long_non_coding",1.17287206464601,7.0227359721106,4.69399179078671,3.60699657769238e-06,7.32569241909516e-06,2.85277688203983
"ENSG00000225138","SLC9A3-AS1","long_non_coding",1.36969095470014,4.25601908998053,4.68318963743883,3.79270596478719e-06,7.6797114494639e-06,3.08965881010008
"ENSG00000116883","AL591845.1","long_non_coding",1.05711956856053,1.14317480270856,4.61984486407206,5.08122706941295e-06,1.01803119252283e-05,3.17501322320842
"ENSG00000262370","AC108134.3","long_non_coding",1.56630297527307,0.528521638923301,4.48282773149093,9.45804803090295e-06,1.84748534414923e-05,2.67560063495347
"ENSG00000130600","H19","long_non_coding",2.24176702624852,3.26248497858796,4.43860097625766,1.15201478919022e-05,2.23438408863876e-05,2.26560430073594
"ENSG00000240875","LINC00886","long_non_coding",-1.03537243146015,-0.16451515471646,-4.42398600433669,1.22916068178998e-05,2.37903102970633e-05,2.28767827705603
"ENSG00000253522","MIR3142HG","long_non_coding",1.15152842384208,1.05360371649988,4.41118342973186,1.30078330695343e-05,2.51109796505128e-05,2.29317297116658
"ENSG00000246898","LINC00920","long_non_coding",1.3436220122677,1.39939329661619,4.34357138214255,1.75032326322562e-05,3.33718695749037e-05,1.98801562404146
"ENSG00000265933","LINC00668","long_non_coding",-1.28216781348801,3.99410402652637,-4.14803112110059,4.0420979082231e-05,7.43509247898769e-05,0.585627743459327
"ENSG00000205622","AP001043.1","long_non_coding",1.17603826696499,0.908498163558606,4.07641981412742,5.4479779544464e-05,9.89461208685266e-05,0.949204101213144
"ENSG00000259974","LINC00261","long_non_coding",-1.04856977305418,3.61601284554535,-4.00371310325761,7.34385612592782e-05,0.000131398642562171,0.0604460603448587
"ENSG00000250328","MGC32805","long_non_coding",1.46124590623771,0.178431768179415,3.66490884368121,0.000278331299147556,0.000469492035503024,-0.495372293310368
"ENSG00000237643","AL365226.2","long_non_coding",2.12412563887529,0.708998310886317,3.21235041445612,0.00141543163535462,0.00221443188718874,-1.99687259550748
"ENSG00000245648","AC022075.1","long_non_coding",1.11047783907766,0.820116784062016,3.16728514790937,0.0016482611225194,0.00255415853193754,-2.22873287682491
